NO	Classification	Language	Course Name	Course ID	Training Hours
2429	Expertise	English (US)	Build Advanced Charts in R	cfd88d6b-b993-5c97-adb4-da9408248ee9	1.72
2430	Expertise	English (US)	Business Analysis for Busy Professionals	1687e6e3-e6ca-5b4b-81fc-beab80ba4df4	0.72
2431	Expertise	English (US)	Business Analysis Foundations	348b7a5e-3c4a-51cb-a175-709021753d39	1.42
2432	Expertise	English (US)	Business Analysis Foundations: Business Process Modeling	1510e476-c6c3-5623-bc16-0771734273ab	1.3
2433	Expertise	English (US)	Business Analysis Foundations: Competencies	1baed4ee-fcbb-5217-aff9-10ca52ae774b	1.43
2434	Expertise	English (US)	Business Analysis Foundations: Enterprise	1695cb8a-e911-56b7-8651-7779f4f30625	0.85
2435	Expertise	English (US)	Business Analysis Foundations: Planning	d4d8f190-b1e8-5d8b-807e-4a5c9466b4b7	0.73
2436	Expertise	English (US)	Business Analysis Foundations: Strategy Analysis	288a03f7-5e1e-52f9-8ce5-c181e877e3c1	1.3
2437	Expertise	English (US)	Business Analysis Techniques for Business Transformation	cd83f2b4-fa41-52f5-8887-193682d1105a	0.68
2438	Expertise	English (US)	Business Analysis: Essential Tools and Techniques	afe1032b-eefb-58a9-b6a2-cbcebd801faf	0.8
2439	Expertise	English (US)	Business Analyst and Project Manager Collaboration	0c419509-cad7-5a4f-9719-7ab1f36bdb51	0.93
2440	Expertise	English (US)	Business Analytics Foundations: Descriptive, Exploratory, and Explanatory Analytics	e6882a9f-c73a-56ec-8813-daf0a6321dac	0.68
2441	Expertise	English (US)	Business Analytics Foundations: Predictive, Prescriptive, and Experimental Analytics	8789140c-196d-563b-96ea-48488b3e66fd	0.7
2442	Expertise	English (US)	Business Analytics: Marketing Data	8df44f89-a26d-591c-ab0a-d0fbcc412cc4	0.57
2443	Expertise	English (US)	Business Analytics: Sales Data	d28c647a-40c3-5cc8-a8bf-86f9ef699733	0.85
2444	Expertise	English (US)	Business Development: Strategic Planning	892d8a32-b935-51c0-83a9-003c2ee7d02d	0.9
2445	Expertise	English (US)	Cassandra Data Modeling Essential Training	e634d61c-9a01-5ef7-bd88-df97b64dbdfd	1.35
2446	Expertise	English (US)	Causal Inference with Survey Data	d5ecda70-2477-5085-b535-a0d7ad9987fb	2.13
2447	Expertise	English (US)	Cert Prep: Agile Analysis (IIBA®-AAC)	27563a6e-e101-511a-b0f5-a67d0090ec9a	2.32
2448	Expertise	English (US)	Certified Analytics Professional (CAP) Cert Prep	364f5958-f47b-5b46-9388-5421878e0bb7	2.55
2449	Expertise	English (US)	Cleaning Bad Data in R	5361f9af-ed3b-5093-a965-af757d5ddc63	1.9
2450	Expertise	English (US)	Cleaning, Transforming and Prepping Your Data With Tableau Prep	955a3f13-a700-540c-b8bc-b42d06343391	2.47
2451	Expertise	English (US)	Cloud Computing: Understanding Networking	b82d1902-81f7-5c85-aac3-c573a3415c0f	0.82
2452	Expertise	English (US)	Command Line Data Analysis	3f1206d1-f468-5d50-9321-b32ef13db6bd	0.97
2453	Expertise	English (US)	Complete Guide to AWS Software Deployment	fd85461c-b3c7-5736-9879-accc9763aa8b	6.43
2454	Expertise	English (US)	Complete Guide to R: Wrangling, Visualizing, and Modeling Data	4340be2c-b6e2-5df0-9edb-77d807f07fd1	8.25
2455	Expertise	English (US)	Complete Your First Project in R	555c501f-2b1e-5514-a23c-77c47cb9f583	2.23
2456	Expertise	English (US)	CompTIA Data+ (DA0-001) Cert Prep: 1 Data Concepts and Environments	0d9b7944-2d81-503f-85b2-e05e97220e83	0.72
2457	Expertise	English (US)	CompTIA Data+ (DA0-001) Cert Prep: 2 Data Mining	e746bc4f-9321-5a94-a151-0d9b00be3a77	1.45
2458	Expertise	English (US)	CompTIA Data+ (DA0-001) Cert Prep: 3 Data Analysis	e5f3f895-2200-5cf2-a9a6-5cbfd04f6922	1
2459	Expertise	English (US)	CompTIA Data+ (DA0-001) Cert Prep: 4 Visualization	d2ab6321-d840-52cc-8ede-71e36ddf9110	0.77
2460	Expertise	English (US)	CompTIA Data+ (DA0-001) Cert Prep: 5 Data Governance, Quality, and Controls	65a5fcdf-2cfd-531d-9a6d-863f70f70415	1.32
2461	Expertise	English (US)	CompTIA Data+ (DA0-001) Exam Tips	9217ffd8-c357-5d78-8823-a45d6b8ec9d4	0.55
2462	Expertise	English (US)	Creating Maps with R	d737f82c-bcea-5bbb-869f-ce4ea6a7edf6	2.52
2463	Expertise	English (US)	Cultivating a Content-First Mindset	6bc60e5e-426d-55d8-93a9-6d105c45771f	0.97
2464	Expertise	English (US)	Cultivating a Growth Mindset	e7b8e49e-f75c-5286-80c0-9eeab1c60e92	0.7
2465	Expertise	English (US)	Data Acquisition with LabVIEW	3ef9cbd8-b179-5d7c-9158-661954924255	3.05
2466	Expertise	English (US)	Data Analyst Mindset: 10 Nontechnical Ways to Influence Decisions	8dfd418c-87d5-5731-90d6-5c7c5ba5dbfc	0.6
2467	Expertise	English (US)	Data Analytics for Business Professionals	74cf8924-a32b-5ab3-9fdd-6b99ef8a5323	1.27
2468	Expertise	English (US)	Data Analytics for Students	0a0758a0-8d0b-57b0-bc80-0cb28414e271	1
2469	Expertise	English (US)	Data Analytics with Observable	c4009f7e-e22c-5b8f-8cab-4ad726a5cc7e	2.15
2470	Expertise	English (US)	Data Analytics: Dashboards vs. Data Stories	10c512a3-a62f-52b4-b199-c1ee3340f9f0	0.28
2471	Expertise	English (US)	Data Curation Foundations	bf880dda-9849-5eaa-ac98-240196b1233d	4.93
2472	Expertise	English (US)	Data Engineering with dbt	cb396f8c-9f47-50aa-8812-b1edd14b02d9	1.27
2473	Expertise	English (US)	Data for Architectural Design	8d79e58b-52b4-5349-a69d-0cf664dc4a26	1.07
2474	Expertise	English (US)	Data Literacy: Exploring and Describing Data	78061911-71fa-5a4c-9d7a-bf8bf8e5dcb0	5.23
2475	Expertise	English (US)	Data Modeling in MongoDB	1d08de44-13e4-5012-93d3-1e7553eb55eb	2.42
2476	Expertise	English (US)	Data Prediction with Amazon Forecast	4dfe357d-69ff-5e01-b38c-31ed13c4caa9	0.8
2477	Expertise	English (US)	Data Science and Analytics Career Paths and Certifications: First Steps	d4099ba5-1ec2-5eee-af4a-fe5dd78ec1cb	1.53
2478	Expertise	English (US)	Data Science Foundations: Data Assessment for Predictive Modeling	5d875d21-eaeb-59f0-bb2d-73d7e339c044	4.05
2479	Expertise	English (US)	Data Science Foundations: Data Mining in R	42de7307-589f-5773-903b-a3f12c7f51ed	3.85
2480	Expertise	English (US)	Data Science Foundations: Fundamentals	ff37a0b4-1494-5502-a6ff-02d1b912335a	5.28
2481	Expertise	English (US)	Data Science Methodologies: Making Business Sense	92799f50-8a68-5474-b96a-87a023327805	1.82
2482	Expertise	English (US)	Data Science on Google Cloud Platform: Designing Data Warehouses	74d9361f-fedd-5db3-82f4-ad2aa744e80b	1
2483	Expertise	English (US)	Data Storytelling Basics	94b35484-2f11-54cd-89be-4b8f45f2b432	1.1
2484	Expertise	English (US)	Data Storytelling Mistakes to Avoid	a4bb69ae-6926-531c-82b3-90b3f313ea07	0.43
2485	Expertise	English (US)	Data Strategy	0e67feac-c2d6-5626-8cc4-265173e8fd4e	0.75
2486	Expertise	English (US)	Data Visualization for Data Analysis and Analytics	4931f94f-1553-5544-9982-9980b92804fd	1.73
2487	Expertise	English (US)	Data Visualization for Data Analysis and Analytics	732199e0-8775-53f6-9cd2-2ffff7c44465	1.67
2488	Expertise	English (US)	Data Visualization with Canva and Flourish	7a07bd48-ed51-52f6-896d-302d518ef571	0.5
2489	Expertise	English (US)	Data Visualization: A Lesson and Listen Series	da63e59f-4ddc-56a6-aca5-3cf7a678394a	24.42
2490	Expertise	English (US)	Data Visualization: Storytelling	aa6399d9-703f-5e70-8b95-246764233061	1.53
2491	Expertise	English (US)	Data Wrangling in R	a44922f1-81f8-55bf-9d5b-adb3572a81c6	2.85
2492	Expertise	English (US)	Data, Economic Modeling, and Forecasting with Stata	73482930-61cc-5c40-9e12-14b6ab5bf927	0.82
2493	Expertise	English (US)	Data-Backed Decision Making	634d94ac-74a5-5ef7-a1df-ce7468400b38	1.05
2494	Expertise	English (US)	Database Foundations: Data Structures	2aed67e2-b78f-589f-a0af-2e8817eb301c	2.93
2495	Expertise	English (US)	Data-Driven Decision-Making for the Real World	3e652827-77e5-52ae-896b-dedd94245ebe	0.73
2496	Expertise	English (US)	Data-Driven Project Management: Project Metrics That Matter	f307fffe-90f9-5fcd-bdf8-98db62d6873d	1.3
2497	Expertise	English (US)	Data-Informed Strategic Thinking for Senior Analysts and Data Scientists	fe68fb23-a08d-56af-b1e0-6837a4365b81	2.93
2498	Expertise	English (US)	Descriptive Healthcare Analytics in R	7610b11b-0999-592a-aa38-643010cfaae4	4.25
2499	Expertise	English (US)	Design Powered by Data: Getting Started with UX Web Analytics	ef36df48-5fea-5e10-ae04-f7eeffb23e9a	0.53
2500	Expertise	English (US)	DevOps for Data Scientists	5961c507-d172-50e2-98d7-1d68e678bbc4	0.53
2501	Expertise	English (US)	DJ Patil: Ask Me Anything	863159e2-7226-529f-a279-679fd27824ba	4.05
2502	Expertise	English (US)	Docker for Data Scientists	5417cc28-bd84-5528-a313-301e62ecaf89	0.77
2503	Expertise	English (US)	Eddie Davila's Everyday Statistics: Abridged Edition	25d066d2-1b23-5bd2-9133-31cd2ed12e7a	5.8
2504	Expertise	English (US)	Elasticsearch in Depth	21973b86-e208-5ab8-b16e-21ce5ae55d65	1.45
2505	Expertise	English (US)	End-to-End Data Engineering Project	c3bde30e-7b9e-5ca7-9142-c0ecb27f733a	1.25
2506	Expertise	English (US)	Engineering Product-Led Growth	7f9ed98c-7ba8-5403-9ab3-812428dad3af	0.75
2507	Expertise	English (US)	Everybody's Introduction to Tableau	c9058579-a5a7-5364-82e5-e1bc0aa94672	1.22
2508	Expertise	English (US)	Excel VBA: Managing Files and Data	be44b8dc-c6f3-5baf-b281-e3c70976b94f	3.77
2509	Expertise	English (US)	Explore Time Series Data: Ingest and Collect with Telegraf and InfluxDB	afcfcfda-99ae-5fd1-aadb-a55ecdce937f	0.88
2510	Expertise	English (US)	Fiori Reports and Embedded Analytics in SAP S/4HANA	9bedc354-c27d-5279-9817-b71c43ba1cd2	1.15
2511	Expertise	English (US)	From pandas to Polars	f3b2f98e-24d8-5f2d-b987-29d1a19b5cde	0.98
2512	Expertise	English (US)	Future Proofing Your Data Science Career	894683ae-0581-555c-9620-165f28e3810b	1.07
2513	Expertise	English (US)	Get a Remote Data Science Job	5ce36b65-3d54-5e73-a8ac-cd6309ad5e84	0.45
2514	Expertise	English (US)	Growth Mindset Tips	16ac826c-5345-550d-adf3-a70442d9859d	0.7
2515	Expertise	English (US)	Hands-on Start to Wolfram Mathematica	308b0190-5063-5e42-9d62-f1fdc3e26db3	0.88
2516	Expertise	English (US)	Hosting Virtual Machines in a Multicloud Environment	b1b341fb-2a2b-5fc3-98e9-179ac9d4c2a4	1.9
2517	Expertise	English (US)	How Startups Find Problems Worth Solving	54cac203-b5f1-582b-992b-84dbe62e7c11	0.18
2518	Expertise	English (US)	How To Be a Lead Data Scientist	1a32093a-268c-5034-b978-3bc5803fd8f7	1.1
2519	Expertise	English (US)	How to Set Up Your Team for Scale	4275dbc8-068e-571f-8ab2-c46c2d09e2c9	0.72
2520	Expertise	English (US)	How to Think Like a Statistician	333dd9c7-576e-5c50-bf54-ada7021cb9e0	0.32
2521	Expertise	English (US)	How to use ChatGPT for Content Creation	ea5867d2-9c01-5a58-accf-4a7d3d9001e2	0.58
2522	Expertise	English (US)	How to Use Data Visualization to Make Better Decisions—Faster	302f8576-a4fb-5ecb-b102-8840b60d1f5b	0.85
2523	Expertise	English (US)	Identity Threat Protection with Sentinel	b3a9b4c4-819e-5553-926f-57b5e4146eb5	0.8
2524	Expertise	English (US)	InfluxDB for Time Series Data: Ingest, Analyze, and Visualize Data	e1cee056-91f3-58df-8206-e8f3e66a9698	1.13
2525	Expertise	English (US)	Infographic Design Theory: How the Market and Science Impact Success	d0ece0b0-8dae-559b-a681-04e4e50cb6ba	1.55
2526	Expertise	English (US)	Inside the Mind of an Aspiring Data Scientist	445e6f7d-a565-5d81-b513-762c81ddd134	0.37
2527	Expertise	English (US)	Insights on Data Science: Lillian Pierson	5e719c8b-f01f-531a-8fc5-3818106f7019	0.38
2528	Expertise	English (US)	Integrating Splunk with Microsoft Purview	216efd95-3c6a-513b-8d9f-5a93123cb6a9	1.13
2529	Expertise	English (US)	Introduction to Alteryx	3e229211-bce6-5f0e-8f78-04aac551b678	0.92
2530	Expertise	English (US)	Introduction to Analytics Engineering	dfc0bcd7-88cc-5b98-9592-558c1110e0fd	0.93
2531	Expertise	English (US)	Introduction to Business Analytics	348872c5-d920-52b6-ae7a-3b3f6ad17f10	1.42
2532	Expertise	English (US)	Introduction to Career Skills in Data Analytics	46c3e095-bffd-5bac-b792-7e615aa2a220	2.35
2533	Expertise	English (US)	Introduction to Tableau Pulse	461c7b60-38e5-5e3d-92b6-275ac64b18c6	0.58
2534	Expertise	English (US)	Learning Data Analytics Part 2: Extending and Applying Core Knowledge	1eeccf2f-1c97-51f3-840f-fc14c451adcf	3.37
2535	Expertise	English (US)	Learning Data Analytics: 1 Foundations	9579f778-86f0-575f-8246-f567a689d1a1	3.48
2536	Expertise	English (US)	Learning Data Governance	c7a7105a-07ec-5981-b224-acef566e9362	1.4
2537	Expertise	English (US)	Learning Data Science: Ask Great Questions	4ba250f4-9508-5e45-afd7-e75a48b69475	1.23
2538	Expertise	English (US)	Learning Data Science: Tell Stories With Data	f526f260-fbdc-5ccb-84e0-04b6020f255b	1.28
2539	Expertise	English (US)	Learning Data Science: Understanding the Basics	d7e49b42-8c01-551e-b4de-213bc8826b33	1.27
2540	Expertise	English (US)	Learning Data Science: Using Agile Methodology	5240741c-0534-5dba-964a-4f5305fb6aa5	1.27
2541	Expertise	English (US)	Learning Data Visualization	2256fbe2-2364-5c09-9bbc-f24d4ea0c3ec	1.85
2542	Expertise	English (US)	Learning Elastic Stack	9434d2ae-f699-5dd0-bd53-69bdfe500458	1.92
2543	Expertise	English (US)	Learning Hadoop	5e23391b-9828-5257-b5b6-a87466b141f9	1.88
2544	Expertise	English (US)	Learning Microsoft Fabric: A Data Analytics and Engineering Preview	03ee68fe-32b5-5d22-9893-3172af030ed4	1.45
2545	Expertise	English (US)	Learning Oracle Database 12c	2702b06e-4dea-5f9f-862b-e787053329df	2.95
2546	Expertise	English (US)	Learning Oracle Database 19c	28f02c8d-f2da-535c-ab37-7697055923a8	2.12
2547	Expertise	English (US)	Learning Power BI Desktop	8c0558e4-33ff-5fbe-bd55-885006c03ffd	2.9
2548	Expertise	English (US)	Learning Public Data Sets	0fdaa98c-612d-586c-a068-d348a154fa1e	2.02
2549	Expertise	English (US)	Learning Puppet	8479193d-741a-55c0-9e03-02f58a914b73	2.35
2550	Expertise	English (US)	Learning Rsync	cce80c1e-eb75-51ed-a8cd-13a1b736eede	1.03
2551	Expertise	English (US)	Learning SAP Production Planning	3cc527dc-20ad-5283-a5e3-bebf8fe9a15c	1.33
2552	Expertise	English (US)	Learning ServiceNow (Next Experience UI)	9b2af8d9-af15-53ef-8bf1-31b8f5ece634	1.93
2553	Expertise	English (US)	Learning the R Tidyverse	5923fb49-b135-5dd6-9567-ef6a5e85b5c4	3.3
2554	Expertise	English (US)	Learning VirtualBox	540c2a9d-43d8-5d8e-8c1c-5247992e8c1d	2.22
2555	Expertise	English (US)	LinkedIn Analytics for Creators	65e47ec2-8652-5d9a-851f-2f579045dcb7	0.23
2556	Expertise	English (US)	Low Code/No-Code Data Literacy with KNIME: From Basic to Advanced	203645ea-7d5d-570b-b165-0131258bdf5c	2.3
2557	Expertise	English (US)	LPIC-1 Exam 102 (Version 5.0) Cert Prep	018f33d2-f53f-5aeb-bdf0-5c237279f52e	5.08
2558	Expertise	English (US)	Lucidchart for Business Analysis	7bec0a1b-abaf-5908-946c-f0b898350a60	1.7
2559	Expertise	English (US)	Machine Learning Foundations: Statistics	5f4fe843-15bd-506e-af4f-3ec164218ad5	1.33
2560	Expertise	English (US)	Machine Learning with Logistic Regression in Excel, R, and Power BI	316d111f-9bed-56d5-bfe4-2403c3e06bd1	2.82
2561	Expertise	English (US)	Master of Change: How to Thrive in Unstable Times	ede65065-0c95-59bf-ba93-63d3660e6641	0.13
2562	Expertise	English (US)	Microsoft Power Platform Developer Associate (PL-400) Cert Prep by Microsoft Press	5d895781-d573-504c-ae7d-d64b1c0d8ea2	4.23
2563	Expertise	English (US)	Migrating from Universal Analytics to Google Analytics 4 (GA4)	8d6839c2-91e3-50c1-bc75-3d8c48c565f5	0.92
2564	Expertise	English (US)	Modeling Market Prices Using Stochastic Processes with Wolfram Language	e88d3640-2b9d-5f8a-b5c2-8c7d202729e1	0.95
2565	Expertise	English (US)	Nano Tips for Data Storytelling and Visualization with Lachezar Arabadzhiev	02f553e9-b6e3-5257-a8bd-eb82589b7f58	0.17
2566	Expertise	English (US)	Nano Tips for Managers: Fostering Human Connection with Simone Heng	7fc893dc-7ab1-5ed1-bf80-f1daa0b5b5d4	0.23
2567	Expertise	English (US)	Nano Tips for Navigating Advanced Data Analysis, Vision, and Voice in ChatGPT with Lachezar Arabadzhiev	b450af20-d092-520e-9660-6f4761c8988f	0.15
2568	Expertise	English (US)	Navigating Fundamental Disagreements	8f0e5993-e1aa-5212-87d3-a95c94ceb22d	0.37
2569	Expertise	English (US)	Networking Foundations: Wide Area Networks (WANs)	c7eb4dc6-e6f5-5156-ae7b-c76305e9570d	1.27
2570	Expertise	English (US)	Open Data: Unleashing Hidden Value	a5ce0560-4013-59d4-a96d-7d10c3752211	1.18
2571	Expertise	English (US)	Panel Data Analysis Essential Training	2bf6303e-2656-5b2c-87fe-7c845b1c0105	1.6
2572	Expertise	English (US)	Power Automate Desktop: Beyond the Basics	f557ca40-6443-58c5-ba2f-4aa3071ba0ae	2.37
2573	Expertise	English (US)	Power BI and BIM: Analysis and Visualization	ccc5a3c1-9e8a-5329-a99c-0ed8a0a59d9c	2.48
2574	Expertise	English (US)	Power BI Challenges: 15 Skills-Building Analytics Exercises for Data Professionals	76d7d503-d631-5866-9d69-6dcaeecc8ea7	2.05
2575	Expertise	English (US)	Power BI Data Analyst Associate (PL-300) Cert Prep: Advanced Reporting in Power BI	f0ca7bbb-506e-5f41-a8a2-315ea0682514	2.42
2576	Expertise	English (US)	Power BI Data Analyst Associate (PL-300) Cert Prep: Cleaning, Transforming, and Loading Data in Power BI	984ff9d3-c133-585b-b18d-7607d8effbff	1.27
2577	Expertise	English (US)	Power BI Data Analyst Associate (PL-300) Cert Prep: Create Model Calculations Using DAX	ba330805-7116-5aac-a50a-947c482d2e6d	1.3
2578	Expertise	English (US)	Power BI Data Analyst Associate (PL-300) Cert Prep: Creating Reports in Power BI	6ee60594-ae96-527e-824c-e7f671acb1d0	0.92
2579	Expertise	English (US)	Power BI Data Analyst Associate (PL-300) Cert Prep: Managing Datasets in Power BI	94a48ebb-6d31-59f7-8ca2-76d34c9ecb5c	1.28
2580	Expertise	English (US)	Power BI Data Methods	e327632b-b0ef-5015-8902-ea4cb8ce91e1	3.2
2581	Expertise	English (US)	Power BI Data Modeling with DAX	04e3b343-584b-5be7-9458-73cac758c10b	1.37
2582	Expertise	English (US)	Power BI Data Visualization and Dashboard Tips, Tricks, & Techniques	49e844e8-7c3c-52f6-be76-e914cdad4bf9	1.98
2583	Expertise	English (US)	Power BI Dataflows Essential Training	fd0292b8-0e8f-51cc-b212-410e5c7d6aa6	1.47
2584	Expertise	English (US)	Power BI Mistakes to Avoid	b5941d06-0a88-5a1f-9e50-571bd25f9594	0.98
2585	Expertise	English (US)	Power BI Quick Tips	2a4ed061-b01b-5690-9ed4-ed62535788a8	0.58
2586	Expertise	English (US)	Power BI Top Skills	1373855f-4863-593d-bfbd-9ae34e406d71	1.02
2587	Expertise	English (US)	Power BI Weekly	7028126a-232e-5ff0-9e23-b810c65c7291	11.87
2588	Expertise	English (US)	Power BI: Dashboards for Beginners	c2adacaf-fd00-5dce-bea4-cf67a554fc03	0.55
2589	Expertise	English (US)	Power BI: Working Together with ChatGPT	ec3da9d1-5081-58f9-b9ad-d688f31c2d8f	0.8
2590	Expertise	English (US)	Practical A/B Testing	4d84efe7-60d9-57e9-84a2-f4a5df0955c7	0.78
2591	Expertise	English (US)	Practice Exam 1 for Microsoft Power Platform Fundamentals (PL-900)	5acccda4-045b-5fb0-9d58-d604adc8849c	0.07
2592	Expertise	English (US)	Practice Exam 1 for Power BI Data Analyst Associate (PL-300)	8a6ba4a4-9ec9-52f8-aff1-c4d8f55eee0b	0.07
2593	Expertise	English (US)	Practice Exam 2 for Microsoft Power Platform Fundamentals (PL-900)	22bb9f1a-5283-5583-bade-3189d748489a	0.07
2594	Expertise	English (US)	Practice Exam 2 for Power BI Data Analyst Associate (PL-300)	b6b312dd-494b-5a47-8287-bb7f3ea2a637	0.07
2595	Expertise	English (US)	Practice Exam 3 for Microsoft Power Platform Fundamentals (PL-900)	78bf2276-9593-51c8-af93-ee560805e234	0.07
2596	Expertise	English (US)	Practice Exam 3 for Power BI Data Analyst Associate (PL-300)	f4e4b9c2-f21f-5473-94a4-7bd0a5bb091a	0.07
2597	Expertise	English (US)	Practice Exam 4 for Microsoft Power Platform Fundamentals (PL-900)	802df6fc-9112-5a79-bd90-6696caada8ce	0.07
2598	Expertise	English (US)	Practice Exam 4 for Power BI Data Analyst Associate (PL-300)	3aa1d76c-5bc5-5060-b347-31f858100dc6	0.07
2599	Expertise	English (US)	Predictive Analytics Essential Training for Executives	0205ac1f-51e6-5689-9df7-59a5b9273981	1.33
2600	Expertise	English (US)	Predictive Analytics Essential Training: Data Mining	5d254dd2-1e41-55f3-aa26-1cf8710f4c6c	1.9
